"","NT5E"
"ANKEF1",0.0369830778052789
"ANKFN1",0.792966559570349
"ANKFY1",0.934793226807729
"ANKH",6.42828013042163e-11
"ANKHD1",0.519916668722606
"ANKIB1",0.966634222563971
"ANKLE1",0.896233239603504
"ANKLE2",0.0576276087019152
"ANKMY1",0.19004876075506
"ANKMY2",0.379209793395607
"ANKRA2",0.00238164923846873
"ANKRD1",0.743622485207265
"ANKRD10",0.0119464519002919
"ANKRD10-IT1",0.583253902522723
"ANKRD11",0.0748031824167854
"ANKRD12",0.0298746940914212
"ANKRD13A",0.195203046634546
"ANKRD13B",0.289666737075026
"ANKRD13C",0.733506140041031
"ANKRD13D",0.289398900771463
"ANKRD16",0.151892638433875
"ANKRD17",0.106742612555728
"ANKRD18A",0.179934897424505
"ANKRD18B",0.483567807844973
"ANKRD2",0.62716656023112
"ANKRD20A11P",0.0135470580371408
"ANKRD20A12P",0.412221324452373
"ANKRD20A5P",0.878312998547161
"ANKRD22",0.000175130142930247
"ANKRD23",0.00929639649556679
"ANKRD24",0.962136818144141
"ANKRD26",0.00215304672879357
"ANKRD26P3",0.435390771379875
"ANKRD27",0.0477497978700234
"ANKRD28",0.0121327982300796
"ANKRD29",0.0240662896602082
"ANKRD30A",0.546304983482487
"ANKRD30B",0.341382007655693
"ANKRD30BP2",0.00860595773827511
"ANKRD30BP3",0.922907804624841
"ANKRD33",0.478495527973284
"ANKRD33B",0.00985636698908854
"ANKRD34A",0.114621504367543
"ANKRD34C",0.142200869721008
"ANKRD35",5.54711832023713e-11
"ANKRD36",0.165813986104486
"ANKRD36B",0.00669981062898395
"ANKRD36BP2",0.720360796234927
"ANKRD36C",0.128340822483567
"ANKRD37",0.527084259743539
"ANKRD39",0.00459189803759119
"ANKRD40",0.172921413995433
"ANKRD44",0.306777935615168
"ANKRD45",0.000786737228819501
"ANKRD46",1.43334299540498e-06
"ANKRD49",0.151474431662656
"ANKRD50",3.90831811358794e-11
"ANKRD52",0.255568601231622
"ANKRD54",0.0814556758343805
"ANKRD55",0.0021729854862631
"ANKRD6",0.253231059070984
"ANKRD65",0.640351027437155
"ANKRD7",0.0184716312137359
"ANKRD9",0.663252556924999
"ANKS1A",0.708174134405978
"ANKS1B",0.0759726172398829
"ANKS3",0.258850857805069
"ANKS6",0.669691971504004
"ANKUB1",0.836943974215989
"ANKZF1",0.000231452560119472
"ANLN",0.335454592906704
"ANO1",3.80697440682809e-07
"ANO10",0.0016206810089674
"ANO2",0.0154847915179279
"ANO3",0.105374657342268
"ANO4",0.0321930315417118
"ANO5",0.0511444621900696
"ANO6",0.280481086269135
"ANO8",0.982725004989299
"ANO9",0.151059662663213
"ANOS1",2.25193231844223e-05
"ANP32A",2.90079228415507e-07
"ANP32A-IT1",0.169814180049637
"ANP32B",0.000347816330880546
"ANP32E",8.33622346507745e-06
"ANPEP",2.99094082834017e-11
"ANTXR1",0.000762100533236776
"ANTXR2",0.000143853021407292
"ANXA1",2.57097743983081e-07
"ANXA11",0.00368400980157868
"ANXA13",0.126209658658266
"ANXA2",3.07732301862984e-08
"ANXA2P1",3.33920577699764e-06
"ANXA2P2",0.00032682254180938
"ANXA2P3",0.0117078185787387
"ANXA2R",0.481380341926939
"ANXA3",0.000223563890913603
"ANXA4",0.00061939681377865
"ANXA5",3.6108472568408e-05
"ANXA6",0.917486469943743
"ANXA7",1.64640819311224e-05
"ANXA9",0.427721409790318
"AOAH",4.27122586188489e-08
"AOC1",0.0412249933506728
"AOC2",2.62209382473344e-05
"AOC3",2.49134046725885e-13
"AOX1",0.00272850923597812
"AP1AR",2.50356025683907e-05
"AP1B1",1.38037696295612e-06
"AP1G1",0.0116982937363717
"AP1G2",0.358299199606399
"AP1M1",0.112911852171611
"AP1M2",0.0138392562257268
"AP1S1",5.89337041341231e-05
"AP1S2",0.00259976245422178
"AP1S3",0.675347601170545
"AP2A1",0.105933791461287
"AP2A2",0.436516331619528
"AP2B1",0.0750813464375266
"AP2M1",0.00100689255113551
"AP2S1",0.0237968881140531
"AP3B1",0.000166333210636305
"AP3B2",0.0267860452741542
"AP3D1",0.14309824640264
"AP3M1",0.00131407905129954
"AP3M2",0.107592237327992
"AP3S1",0.000807054288527009
"AP4B1",0.0973112289262998
"AP4E1",0.39777035792235
"AP4M1",0.0457846004577112
"AP4S1",0.152467687090625
"AP5B1",0.0449264885790108
"AP5M1",0.0801542916804985
"AP5S1",0.107992262786819
"APAF1",0.480677298720701
"APBA1",4.53818495671499e-07
