"","NT5E"
"ACTA2",0.63623639772797
"ACTA2-AS1",0.338818872062111
"ACTB",0.410321626831028
"ACTC1",0.189852652618788
"ACTG1P17",-0.120591380217226
"ACTG2",0.262322164803058
"ACTL10",-0.161701675056215
"ACTL6A",0.00380809013071872
"ACTL6B",0.089426456290432
"ACTN1",0.639490574395632
"ACTN2",-0.0172375391163699
"ACTN3",0.132655560458499
"ACTN4",0.388850554370604
"ACTR10",-0.347155871283052
"ACTR1A",0.391702294203211
"ACTR1B",-0.245252750336468
"ACTR2",0.263396219217865
"ACTR3",0.252649596170913
"ACTR3B",-0.459805956609602
"ACTR3BP2",0.135662701821931
"ACTR3C",-0.0876206599413608
"ACTR5",-0.0457767152741631
"ACTR6",-0.596353849782825
"ACTR8",0.0426816953880659
"ACTRT3",0.0767036738359371
"ACVR1",0.535365098669837
"ACVR1B",-0.380245635147398
"ACVR1C",0.332883294711046
"ACVR2A",0.025121388750661
"ACVR2B",-0.316412444638399
"ACVR2B-AS1",-0.188383627050007
"ACVRL1",0.639388657264142
"ACY3",0.177769223794407
"ACYP1",-0.190138787431537
"ACYP2",-0.331092549500861
"ADA",0.303832002196205
"ADAD1",0.224103184631108
"ADAL",-0.313058609154961
"ADAM10",0.0883316863241876
"ADAM11",-0.23079355129993
"ADAM12",0.754539165213173
"ADAM15",0.647361263964589
"ADAM17",0.247085916880824
"ADAM18",0.131455152245937
"ADAM19",0.714465367627413
"ADAM2",0.14632113888493
"ADAM21",0.0920332909939798
"ADAM22",0.122277625064171
"ADAM23",0.237262316346813
"ADAM28",0.68128696906418
"ADAM30",0.140438770231148
"ADAM32",-0.0864790534832006
"ADAM33",0.481636684096826
"ADAM3A",-0.0101052186762508
"ADAM5",0.0877132147811969
"ADAM6",0.205256430960072
"ADAM8",0.0671916719969218
"ADAM9",0.629309566470482
"ADAMDEC1",0.445601863262108
"ADAMTS1",0.645376015988066
"ADAMTS10",-0.0115796727903481
"ADAMTS12",0.701010883196131
"ADAMTS13",-0.310484560837487
"ADAMTS14",0.494286082939916
"ADAMTS15",0.210816441721161
"ADAMTS16",0.346795943455076
"ADAMTS17",0.12399900269692
"ADAMTS18",0.612968023167529
"ADAMTS19",0.144364169148726
"ADAMTS2",0.749812676072047
"ADAMTS20",-0.0039303623236875
"ADAMTS3",0.642168592686874
"ADAMTS4",-0.0607475586424883
"ADAMTS5",0.738181956747476
"ADAMTS6",0.597500139926105
"ADAMTS7",-0.0221384949177531
"ADAMTS8",-0.12865783052071
"ADAMTS9",0.7640076945174
"ADAMTS9-AS2",0.188025753213119
"ADAMTSL1",0.722625753071679
"ADAMTSL2",0.249582225839125
"ADAMTSL3",0.413574719891218
"ADAMTSL4",0.499329764901277
"ADAP1",0.26923088538864
"ADAP2",0.745574946150481
"ADAR",-0.0334496419874074
"ADARB1",0.380335468089085
"ADARB2",-0.154180979933969
"ADARB2-AS1",0.153451672182553
"ADAT1",0.116006885432705
"ADAT2",-0.519893043712446
"ADAT3",0.134695915950718
"ADCK1",-0.256997831376863
"ADCK2",-0.283320051920865
"ADCK3",-0.249126410616902
"ADCK4",-0.283481993911579
"ADCK5",0.00155953980657484
"ADCY1",0.419227847757704
"ADCY10",0.116426831444544
"ADCY10P1",-0.223245936928327
"ADCY2",0.366702747031437
"ADCY3",0.278650223012033
"ADCY4",0.773111951501494
"ADCY5",-0.0223523516859818
"ADCY6",0.481952321137953
"ADCY7",0.181334929873498
"ADCY9",0.42085004906982
"ADCYAP1",0.419002671099036
"ADCYAP1R1",0.109291183854199
"ADD1",-0.0321641117337882
"ADD2",-0.13227265484715
"ADD3",-0.025895118810045
"ADD3-AS1",0.0101891108428409
"ADGRA1",-0.442117079445641
"ADGRA2",0.213053339451859
"ADGRA3",0.145347975730018
"ADGRB2",-0.0156251540403179
"ADGRB3",-0.176364970703348
"ADGRD1",0.642943652443329
"ADGRD2",0.00699437827346854
"ADGRE1",0.22305715547743
"ADGRE2",0.480126960812612
"ADGRE3",0.140838242336575
"ADGRE5",0.156360949978908
"ADGRF1",0.166310147385174
"ADGRF3",-0.263454389787548
"ADGRF4",0.364831107507715
"ADGRF5",0.773795985484817
"ADGRG1",0.666278984415373
"ADGRG2",-0.126882591469851
"ADGRG3",0.105638131871857
"ADGRG5",0.0976206571153961
"ADGRG6",0.606732822455724
"ADGRG7",0.0588931188421022
"ADGRL1",-0.306182593944641
"ADGRL3",0.0998464705232251
"ADGRL4",0.786355545501735
"ADGRV1",-0.192062843405419
"ADH1A",0.223370265400756
"ADH1B",0.300234054808388
"ADH1C",0.246890770212523
"ADH4",-0.122623453720323
"ADH5",0.108213364445252
"ADH7",0.100267329469768
"ADHFE1",0.20997157878996
"ADI1",-0.0782009378985089
