"","NT5E"
"ACTC1",0.0239139102575512
"ACTG1P17",-0.0790392491650016
"ACTG2",0.213408327372832
"ACTL10",-0.208214418707187
"ACTL6A",-0.114954598308308
"ACTL6B",0.313540793753983
"ACTN1",0.541166838087322
"ACTN2",-0.216372607363302
"ACTN3",0.243594747877379
"ACTN4",0.12400152894405
"ACTR10",-0.261592288366464
"ACTR1A",0.19912376643605
"ACTR1B",-0.276967261602195
"ACTR2",0.0821818422334235
"ACTR3",0.00467385491580063
"ACTR3B",-0.258248588258267
"ACTR3BP2",-0.0224715480209556
"ACTR3C",-0.246373865676006
"ACTR5",-0.159140539289757
"ACTR6",-0.503255989029643
"ACTR8",-0.183984338799294
"ACTRT3",0.0968647171600312
"ACVR1",0.247090524299526
"ACVR1B",-0.474324369375641
"ACVR1C",-0.148286452110231
"ACVR2A",-0.0917221237951309
"ACVR2B",-0.353254721217412
"ACVRL1",0.476107334225915
"ACYP1",-0.330603109061597
"ACYP2",-0.0883612884231181
"ADA",-0.0507743255792946
"ADAD1",0.317795392229037
"ADAL",-0.075047071995138
"ADAM10",-0.0905849014772182
"ADAM11",0.0323592587434599
"ADAM12",0.563589056320238
"ADAM17",-0.233578810123132
"ADAM19",0.418302860668611
"ADAM21",0.255827687941234
"ADAM22",-0.110851756966884
"ADAM23",0.138873475877936
"ADAM28",0.45574567576554
"ADAM32",0.0740424547578263
"ADAM33",0.416068810279109
"ADAM3A",0.115988316819958
"ADAM8",0.23635134549645
"ADAM9",0.388036096023588
"ADAMDEC1",0.541298253908784
"ADAMTS1",0.294520047423998
"ADAMTS10",-0.146989570141749
"ADAMTS12",0.399244891236622
"ADAMTS13",-0.21457152344183
"ADAMTS14",0.548491453521042
"ADAMTS15",-0.0553081427001256
"ADAMTS16",0.371284584480481
"ADAMTS17",0.0127802591255952
"ADAMTS18",0.547093971908005
"ADAMTS19",0.173134749639478
"ADAMTS2",0.402032928900613
"ADAMTS20",0.237993327530509
"ADAMTS3",0.536882885494785
"ADAMTS4",0.0304228843747615
"ADAMTS5",0.552581651625086
"ADAMTS6",0.359260266583965
"ADAMTS8",0.246123054387712
"ADAMTS9",0.514284799195749
"ADAMTS9-AS2",0.350257119771039
"ADAMTSL1",0.484832355271191
"ADAMTSL3",0.136414721115502
"ADAP1",0.193735246784193
"ADAP2",0.6198468712078
"ADAR",-0.0427824246403793
"ADARB1",-0.0196439356262486
"ADARB2",-0.0626008728369448
"ADARB2-AS1",0.0980149557439966
"ADAT1",-0.0289338122965117
"ADAT2",-0.0414784706076063
"ADAT3",0.0691673555255319
