"","NT5E"
"ANKFY1",0.180824609661981
"ANKH",4.44089209850063e-16
"ANKHD1",0.0677990764993086
"ANKIB1",0.0683024795531035
"ANKLE1",0.767218793822656
"ANKLE2",0.0381570560042679
"ANKMY1",0.90533064722141
"ANKMY2",0.295524528387073
"ANKRA2",6.46615482002844e-06
"ANKRD1",0.0540337050521758
"ANKRD10",0.170471255272078
"ANKRD10-IT1",0.608092075582315
"ANKRD11",0.011356125706822
"ANKRD12",0.878349424889344
"ANKRD13A",0.507838977734838
"ANKRD13B",0.197099686919821
"ANKRD13C",0.0830008059218299
"ANKRD13D",0.313659572948969
"ANKRD16",2.56367373325794e-05
"ANKRD17",0.00331333418576141
"ANKRD18A",0.886426972805332
"ANKRD18B",0.106626012600114
"ANKRD2",0.781225815057703
"ANKRD20A11P",0.692960294810831
"ANKRD20A12P",0.0597894208920184
"ANKRD20A5P",0.0844576336542602
"ANKRD22",0.170094377347106
"ANKRD23",0.00120167226278012
"ANKRD24",0.899388607628358
"ANKRD26",0.000166932112727558
"ANKRD26P3",0.685785419329916
"ANKRD27",0.341738013988762
"ANKRD28",0.00154362645582706
"ANKRD29",0.0520674244988788
"ANKRD30B",0.645860339163913
"ANKRD30BP2",0.175670093514994
"ANKRD30BP3",0.813750350907487
"ANKRD33",0.0306008198213639
"ANKRD33B",0.878252740103747
"ANKRD34A",0.0425825204526329
"ANKRD34C",0.0603375300428914
"ANKRD35",8.74627037461551e-11
"ANKRD36",0.00696280905631119
"ANKRD36B",0.00821068996761021
"ANKRD36BP2",0.0520506111228616
"ANKRD36C",0.0293065859975037
"ANKRD37",0.314256204708753
"ANKRD39",0.244232491941694
"ANKRD40",0.0897298990385733
"ANKRD44",0.710040862049702
"ANKRD45",0.00155884120214811
"ANKRD46",9.62810528215563e-06
"ANKRD49",0.0108000182236494
"ANKRD50",1.11910480882216e-12
"ANKRD52",0.951782889611612
"ANKRD54",0.317440160630167
"ANKRD55",0.0108512537320493
"ANKRD6",0.0035840813654664
"ANKRD65",0.362123923596053
"ANKRD7",0.0110965418690741
"ANKRD9",0.111537385106129
"ANKS1A",0.280755945256554
"ANKS1B",0.0382114505980864
"ANKS3",0.811891097832178
"ANKS6",0.334879392765858
"ANKZF1",0.00109199313909292
"ANLN",0.588549229524065
"ANO1",7.59006280048879e-09
"ANO10",0.0253979455160247
"ANO2",0.00238721829302491
"ANO3",0.386298064803166
"ANO4",0.0298009905814562
"ANO5",0.0556383192062386
"ANO6",0.166557417859535
"ANO8",0.86964962360481
"ANO9",0.720907082999896
"ANOS1",3.92066987764395e-08
"ANP32A",1.14911501114534e-06
"ANP32A-IT1",0.0180708752810879
"ANP32B",0.0249879366348784
"ANP32D",0.908907819210916
"ANP32E",4.05471417170844e-05
"ANPEP",0
"ANTXR1",0.00240158524327794
"ANTXR2",0.00252646571924697
"ANXA1",4.45367498436156e-08
